timestamp,buyer,seller,symbol,currency,price,quantity
1665501,,,STARFRUIT,SEASHELLS,5063.0,1
1665601,,,STARFRUIT,SEASHELLS,5063.0,1
1665701,,,STARFRUIT,SEASHELLS,5068.0,1
1665801,,,STARFRUIT,SEASHELLS,5067.0,1
1666101,,,STARFRUIT,SEASHELLS,5069.0,9
1666301,,,STARFRUIT,SEASHELLS,5064.0,4
1666701,,,STARFRUIT,SEASHELLS,5066.0,11
1666801,,,STARFRUIT,SEASHELLS,5062.0,1
1667001,,,STARFRUIT,SEASHELLS,5067.0,1
1667301,,,STARFRUIT,SEASHELLS,5064.0,2
1667801,,,STARFRUIT,SEASHELLS,5062.0,1
1667901,,,STARFRUIT,SEASHELLS,5062.0,1
1668001,,,STARFRUIT,SEASHELLS,5069.0,2
1668401,,,STARFRUIT,SEASHELLS,5068.0,1
1669001,,,STARFRUIT,SEASHELLS,5068.0,1
1669201,,,STARFRUIT,SEASHELLS,5070.0,2
1670201,,,STARFRUIT,SEASHELLS,5069.0,6
1670301,,,STARFRUIT,SEASHELLS,5064.0,1
1670401,,,STARFRUIT,SEASHELLS,5064.0,5
1670501,,,STARFRUIT,SEASHELLS,5064.0,1
1670801,,,STARFRUIT,SEASHELLS,5069.0,1
1670901,,,STARFRUIT,SEASHELLS,5064.0,1
1671401,,,STARFRUIT,SEASHELLS,5063.0,1
1671501,,,STARFRUIT,SEASHELLS,5070.0,10
1672201,,,STARFRUIT,SEASHELLS,5063.0,3
1672601,,,STARFRUIT,SEASHELLS,5070.0,15
1672701,,,STARFRUIT,SEASHELLS,5070.0,2
1673401,,,STARFRUIT,SEASHELLS,5063.0,1
1673701,,,STARFRUIT,SEASHELLS,5063.0,1
1674501,,,STARFRUIT,SEASHELLS,5062.0,9
1674601,,,STARFRUIT,SEASHELLS,5062.0,1
1674701,,,STARFRUIT,SEASHELLS,5067.0,1
1674801,,,STARFRUIT,SEASHELLS,5068.0,1
1674901,,,STARFRUIT,SEASHELLS,5061.0,1
1675101,,,STARFRUIT,SEASHELLS,5065.0,1
1675501,,,STARFRUIT,SEASHELLS,5060.0,4
1676301,,,STARFRUIT,SEASHELLS,5067.0,1
1676601,,,STARFRUIT,SEASHELLS,5062.0,1
1676801,,,STARFRUIT,SEASHELLS,5069.0,9
1677501,,,STARFRUIT,SEASHELLS,5063.0,2
1677601,,,STARFRUIT,SEASHELLS,5063.0,1
1678101,,,STARFRUIT,SEASHELLS,5060.0,1
1678201,,,STARFRUIT,SEASHELLS,5059.0,2
1678301,,,STARFRUIT,SEASHELLS,5066.0,1
1678601,,,STARFRUIT,SEASHELLS,5059.0,2
1679801,,,STARFRUIT,SEASHELLS,5063.0,2
1680101,,,STARFRUIT,SEASHELLS,5057.0,1
1680501,,,STARFRUIT,SEASHELLS,5063.0,1
1680701,,,STARFRUIT,SEASHELLS,5063.0,1
1680801,,,STARFRUIT,SEASHELLS,5063.0,1
1681101,,,STARFRUIT,SEASHELLS,5062.0,2
1681201,,,STARFRUIT,SEASHELLS,5059.0,1
1681401,,,STARFRUIT,SEASHELLS,5065.0,1
1681901,,,STARFRUIT,SEASHELLS,5060.0,1
1682001,,,STARFRUIT,SEASHELLS,5066.0,1
1682501,,,STARFRUIT,SEASHELLS,5065.0,1
1682601,,,STARFRUIT,SEASHELLS,5063.0,2
1683001,,,STARFRUIT,SEASHELLS,5060.0,2
1683201,,,STARFRUIT,SEASHELLS,5064.0,5
1683401,,,STARFRUIT,SEASHELLS,5061.0,5
1683501,,,STARFRUIT,SEASHELLS,5060.0,10
1683901,,,STARFRUIT,SEASHELLS,5063.0,8
1684401,,,STARFRUIT,SEASHELLS,5061.0,6
1687201,,,STARFRUIT,SEASHELLS,5061.0,3
1687301,,,STARFRUIT,SEASHELLS,5058.0,2
1687601,,,STARFRUIT,SEASHELLS,5057.0,1
1687701,,,STARFRUIT,SEASHELLS,5061.0,2
1687901,,,STARFRUIT,SEASHELLS,5063.0,1
1688101,,,STARFRUIT,SEASHELLS,5061.0,6
1688201,,,STARFRUIT,SEASHELLS,5066.0,10
1688401,,,STARFRUIT,SEASHELLS,5064.0,4
1688501,,,STARFRUIT,SEASHELLS,5060.0,1
1688701,,,STARFRUIT,SEASHELLS,5059.0,1
1689401,,,STARFRUIT,SEASHELLS,5066.0,1
1689501,,,STARFRUIT,SEASHELLS,5060.0,1
1689601,,,STARFRUIT,SEASHELLS,5060.0,1
1689701,,,STARFRUIT,SEASHELLS,5063.0,3
1689801,,,STARFRUIT,SEASHELLS,5061.0,1
1691201,,,STARFRUIT,SEASHELLS,5060.0,1
1691601,,,STARFRUIT,SEASHELLS,5067.0,2
1691701,,,STARFRUIT,SEASHELLS,5061.0,1
1693001,,,STARFRUIT,SEASHELLS,5063.0,1
1693101,,,STARFRUIT,SEASHELLS,5068.0,1
1693401,,,STARFRUIT,SEASHELLS,5067.0,5
1693601,,,STARFRUIT,SEASHELLS,5062.0,1
1693801,,,STARFRUIT,SEASHELLS,5062.0,2
1694101,,,STARFRUIT,SEASHELLS,5065.0,3
1694201,,,STARFRUIT,SEASHELLS,5067.0,7
1694601,,,STARFRUIT,SEASHELLS,5070.0,6
1694901,,,STARFRUIT,SEASHELLS,5063.0,13
1695101,,,STARFRUIT,SEASHELLS,5064.0,3
1695801,,,STARFRUIT,SEASHELLS,5068.0,1
1696601,,,STARFRUIT,SEASHELLS,5063.0,1
1696801,,,STARFRUIT,SEASHELLS,5063.0,1
1697201,,,STARFRUIT,SEASHELLS,5064.0,3
1697401,,,STARFRUIT,SEASHELLS,5062.0,5
1697501,,,STARFRUIT,SEASHELLS,5066.0,1
1697801,,,STARFRUIT,SEASHELLS,5062.0,1
1698201,,,STARFRUIT,SEASHELLS,5068.0,7
1698801,,,STARFRUIT,SEASHELLS,5068.0,1
1699101,,,STARFRUIT,SEASHELLS,5069.0,1
1699301,,,STARFRUIT,SEASHELLS,5068.0,5
1699801,,,STARFRUIT,SEASHELLS,5067.0,1
1699901,,,STARFRUIT,SEASHELLS,5062.0,1
1700201,,,STARFRUIT,SEASHELLS,5063.0,2
1700801,,,STARFRUIT,SEASHELLS,5059.0,1
1700901,,,STARFRUIT,SEASHELLS,5064.0,1
1701001,,,STARFRUIT,SEASHELLS,5066.0,7
1701301,,,STARFRUIT,SEASHELLS,5060.0,1
1701601,,,STARFRUIT,SEASHELLS,5065.0,4
1701901,,,STARFRUIT,SEASHELLS,5066.0,1
1702401,,,STARFRUIT,SEASHELLS,5067.0,5
1702601,,,STARFRUIT,SEASHELLS,5062.0,1
1703101,,,STARFRUIT,SEASHELLS,5066.0,1
1703201,,,STARFRUIT,SEASHELLS,5064.0,5
1703601,,,STARFRUIT,SEASHELLS,5063.0,4
1705101,,,STARFRUIT,SEASHELLS,5066.0,1
1705701,,,STARFRUIT,SEASHELLS,5065.0,5
1705801,,,STARFRUIT,SEASHELLS,5061.0,1
1706001,,,STARFRUIT,SEASHELLS,5064.0,5
1707201,,,STARFRUIT,SEASHELLS,5065.0,1
1707301,,,STARFRUIT,SEASHELLS,5063.0,2
1707701,,,STARFRUIT,SEASHELLS,5066.0,2
1708101,,,STARFRUIT,SEASHELLS,5066.0,2
1708501,,,STARFRUIT,SEASHELLS,5060.0,1
1709401,,,STARFRUIT,SEASHELLS,5060.0,4
1709601,,,STARFRUIT,SEASHELLS,5061.0,2
1710001,,,STARFRUIT,SEASHELLS,5066.0,2
1710101,,,STARFRUIT,SEASHELLS,5060.0,1
1710401,,,STARFRUIT,SEASHELLS,5063.0,1
1711701,,,STARFRUIT,SEASHELLS,5065.0,1
1711801,,,STARFRUIT,SEASHELLS,5060.0,3
1711901,,,STARFRUIT,SEASHELLS,5065.0,2
1712401,,,STARFRUIT,SEASHELLS,5059.0,1
1713301,,,STARFRUIT,SEASHELLS,5058.0,1
1713501,,,STARFRUIT,SEASHELLS,5064.0,8
1714201,,,STARFRUIT,SEASHELLS,5063.0,6
1714301,,,STARFRUIT,SEASHELLS,5057.0,1
1714401,,,STARFRUIT,SEASHELLS,5056.0,1
1715101,,,STARFRUIT,SEASHELLS,5061.0,1
1715301,,,STARFRUIT,SEASHELLS,5053.0,1
1715501,,,STARFRUIT,SEASHELLS,5060.0,12
1715701,,,STARFRUIT,SEASHELLS,5056.0,2
1715801,,,STARFRUIT,SEASHELLS,5056.0,4
1715901,,,STARFRUIT,SEASHELLS,5061.0,9
1716501,,,STARFRUIT,SEASHELLS,5054.0,2
1716901,,,STARFRUIT,SEASHELLS,5054.0,1
1717301,,,STARFRUIT,SEASHELLS,5054.0,1
1717401,,,STARFRUIT,SEASHELLS,5054.0,1
1717501,,,STARFRUIT,SEASHELLS,5054.0,2
1717901,,,STARFRUIT,SEASHELLS,5060.0,1
1718001,,,STARFRUIT,SEASHELLS,5061.0,8
1718201,,,STARFRUIT,SEASHELLS,5055.0,1
1718601,,,STARFRUIT,SEASHELLS,5061.0,1
1718901,,,STARFRUIT,SEASHELLS,5056.0,1
1719101,,,STARFRUIT,SEASHELLS,5055.0,1
1720201,,,STARFRUIT,SEASHELLS,5056.0,1
1720501,,,STARFRUIT,SEASHELLS,5060.0,1
1721401,,,STARFRUIT,SEASHELLS,5061.0,1
1722101,,,STARFRUIT,SEASHELLS,5055.0,1
1722201,,,STARFRUIT,SEASHELLS,5061.0,1
1723101,,,STARFRUIT,SEASHELLS,5062.0,1
1723301,,,STARFRUIT,SEASHELLS,5057.0,9
1723801,,,STARFRUIT,SEASHELLS,5060.0,6
1724201,,,STARFRUIT,SEASHELLS,5062.0,1
1724501,,,STARFRUIT,SEASHELLS,5063.0,14
1724801,,,STARFRUIT,SEASHELLS,5055.0,1
1725001,,,STARFRUIT,SEASHELLS,5062.0,9
1725501,,,STARFRUIT,SEASHELLS,5061.0,1
1725601,,,STARFRUIT,SEASHELLS,5058.0,5
1726501,,,STARFRUIT,SEASHELLS,5054.0,1
1726601,,,STARFRUIT,SEASHELLS,5060.0,1
1727501,,,STARFRUIT,SEASHELLS,5056.0,1
1727601,,,STARFRUIT,SEASHELLS,5056.0,12
1727701,,,STARFRUIT,SEASHELLS,5055.0,1
1727801,,,STARFRUIT,SEASHELLS,5061.0,1
1727901,,,STARFRUIT,SEASHELLS,5056.0,1
1728001,,,STARFRUIT,SEASHELLS,5061.0,1
1728201,,,STARFRUIT,SEASHELLS,5060.0,4
1728401,,,STARFRUIT,SEASHELLS,5061.0,1
1728501,,,STARFRUIT,SEASHELLS,5053.0,1
1729101,,,STARFRUIT,SEASHELLS,5060.0,1
1730001,,,STARFRUIT,SEASHELLS,5057.0,1
1730101,,,STARFRUIT,SEASHELLS,5052.0,1
1730301,,,STARFRUIT,SEASHELLS,5059.0,9
1731101,,,STARFRUIT,SEASHELLS,5057.0,3
1731701,,,STARFRUIT,SEASHELLS,5052.0,1
1731801,,,STARFRUIT,SEASHELLS,5054.0,4
1732201,,,STARFRUIT,SEASHELLS,5056.0,1
1732601,,,STARFRUIT,SEASHELLS,5056.0,1
1733101,,,STARFRUIT,SEASHELLS,5051.0,1
1733701,,,STARFRUIT,SEASHELLS,5050.0,12
1734001,,,STARFRUIT,SEASHELLS,5056.0,1
1734701,,,STARFRUIT,SEASHELLS,5053.0,2
1734901,,,STARFRUIT,SEASHELLS,5057.0,15
1735001,,,STARFRUIT,SEASHELLS,5054.0,2
1735901,,,STARFRUIT,SEASHELLS,5057.0,9
1736601,,,STARFRUIT,SEASHELLS,5053.0,2
1736801,,,STARFRUIT,SEASHELLS,5058.0,2
1737001,,,STARFRUIT,SEASHELLS,5052.0,1
1737101,,,STARFRUIT,SEASHELLS,5051.0,12
1737901,,,STARFRUIT,SEASHELLS,5049.0,6
1738301,,,STARFRUIT,SEASHELLS,5051.0,3
1738801,,,STARFRUIT,SEASHELLS,5050.0,3
1739101,,,STARFRUIT,SEASHELLS,5050.0,2
1739701,,,STARFRUIT,SEASHELLS,5050.0,1
1739801,,,STARFRUIT,SEASHELLS,5045.0,1
1740401,,,STARFRUIT,SEASHELLS,5050.0,1
1740501,,,STARFRUIT,SEASHELLS,5050.0,1
1740701,,,STARFRUIT,SEASHELLS,5043.0,1
1740901,,,STARFRUIT,SEASHELLS,5048.0,1
1741001,,,STARFRUIT,SEASHELLS,5047.0,1
1741201,,,STARFRUIT,SEASHELLS,5042.0,1
1741501,,,STARFRUIT,SEASHELLS,5042.0,1
1742601,,,STARFRUIT,SEASHELLS,5048.0,2
1742801,,,STARFRUIT,SEASHELLS,5044.0,4
1742901,,,STARFRUIT,SEASHELLS,5048.0,1
1743301,,,STARFRUIT,SEASHELLS,5042.0,1
1744201,,,STARFRUIT,SEASHELLS,5041.0,2
1744501,,,STARFRUIT,SEASHELLS,5045.0,1
1744901,,,STARFRUIT,SEASHELLS,5041.0,9
1745001,,,STARFRUIT,SEASHELLS,5039.0,1
1745201,,,STARFRUIT,SEASHELLS,5044.0,7
1746101,,,STARFRUIT,SEASHELLS,5046.0,1
1747101,,,STARFRUIT,SEASHELLS,5046.0,1
1747201,,,STARFRUIT,SEASHELLS,5042.0,2
1747301,,,STARFRUIT,SEASHELLS,5042.0,1
1747801,,,STARFRUIT,SEASHELLS,5048.0,1
1748401,,,STARFRUIT,SEASHELLS,5044.0,1
1748501,,,STARFRUIT,SEASHELLS,5044.0,1
1748701,,,STARFRUIT,SEASHELLS,5043.0,10
1748901,,,STARFRUIT,SEASHELLS,5049.0,1
1749301,,,STARFRUIT,SEASHELLS,5049.0,1
1750101,,,STARFRUIT,SEASHELLS,5052.0,1
1750501,,,STARFRUIT,SEASHELLS,5051.0,1
1750601,,,STARFRUIT,SEASHELLS,5046.0,2
1751001,,,STARFRUIT,SEASHELLS,5051.0,1
1751101,,,STARFRUIT,SEASHELLS,5047.0,3
1751401,,,STARFRUIT,SEASHELLS,5046.0,1
1752001,,,STARFRUIT,SEASHELLS,5047.0,2
1752101,,,STARFRUIT,SEASHELLS,5052.0,2
1752501,,,STARFRUIT,SEASHELLS,5046.0,1
1753401,,,STARFRUIT,SEASHELLS,5047.0,1
1753501,,,STARFRUIT,SEASHELLS,5051.0,10
1753901,,,STARFRUIT,SEASHELLS,5053.0,4
1754201,,,STARFRUIT,SEASHELLS,5048.0,1
1754301,,,STARFRUIT,SEASHELLS,5048.0,2
1754901,,,STARFRUIT,SEASHELLS,5054.0,12
1755001,,,STARFRUIT,SEASHELLS,5048.0,1
1755101,,,STARFRUIT,SEASHELLS,5048.0,1
1755501,,,STARFRUIT,SEASHELLS,5049.0,2
1756301,,,STARFRUIT,SEASHELLS,5046.0,1
1756601,,,STARFRUIT,SEASHELLS,5052.0,1
1756701,,,STARFRUIT,SEASHELLS,5054.0,8
1756801,,,STARFRUIT,SEASHELLS,5052.0,2
1757201,,,STARFRUIT,SEASHELLS,5054.0,9
1757301,,,STARFRUIT,SEASHELLS,5053.0,1
1758201,,,STARFRUIT,SEASHELLS,5048.0,11
1759101,,,STARFRUIT,SEASHELLS,5051.0,3
1759301,,,STARFRUIT,SEASHELLS,5051.0,1
1759501,,,STARFRUIT,SEASHELLS,5057.0,8
1760201,,,STARFRUIT,SEASHELLS,5053.0,2
1761101,,,STARFRUIT,SEASHELLS,5058.0,2
1761201,,,STARFRUIT,SEASHELLS,5055.0,4
1761401,,,STARFRUIT,SEASHELLS,5054.0,1
1761801,,,STARFRUIT,SEASHELLS,5059.0,1
1762101,,,STARFRUIT,SEASHELLS,5053.0,1
1762201,,,STARFRUIT,SEASHELLS,5058.0,1
1763401,,,STARFRUIT,SEASHELLS,5055.0,3
1764201,,,STARFRUIT,SEASHELLS,5059.0,1
1764701,,,STARFRUIT,SEASHELLS,5052.0,5
1765301,,,STARFRUIT,SEASHELLS,5060.0,1
1765601,,,STARFRUIT,SEASHELLS,5057.0,1
1765701,,,STARFRUIT,SEASHELLS,5061.0,1
1765801,,,STARFRUIT,SEASHELLS,5062.0,1
1766001,,,STARFRUIT,SEASHELLS,5057.0,12
1767001,,,STARFRUIT,SEASHELLS,5058.0,1
1767601,,,STARFRUIT,SEASHELLS,5060.0,1
1767701,,,STARFRUIT,SEASHELLS,5060.0,2
1768201,,,STARFRUIT,SEASHELLS,5065.0,1
1768501,,,STARFRUIT,SEASHELLS,5059.0,1
1768601,,,STARFRUIT,SEASHELLS,5064.0,3
1769001,,,STARFRUIT,SEASHELLS,5060.0,1
1769201,,,STARFRUIT,SEASHELLS,5061.0,1
1769601,,,STARFRUIT,SEASHELLS,5060.0,1
1769701,,,STARFRUIT,SEASHELLS,5060.0,1
1770301,,,STARFRUIT,SEASHELLS,5058.0,1
1770401,,,STARFRUIT,SEASHELLS,5057.0,1
1770701,,,STARFRUIT,SEASHELLS,5060.0,2
1771001,,,STARFRUIT,SEASHELLS,5064.0,2
1771301,,,STARFRUIT,SEASHELLS,5058.0,1
1772301,,,STARFRUIT,SEASHELLS,5056.0,1
1772801,,,STARFRUIT,SEASHELLS,5061.0,1
1772901,,,STARFRUIT,SEASHELLS,5061.0,1
1773401,,,STARFRUIT,SEASHELLS,5058.0,5
1774501,,,STARFRUIT,SEASHELLS,5059.0,4
1775301,,,STARFRUIT,SEASHELLS,5057.0,12
1775501,,,STARFRUIT,SEASHELLS,5061.0,4
1776801,,,STARFRUIT,SEASHELLS,5055.0,1
1777201,,,STARFRUIT,SEASHELLS,5060.0,1
1777501,,,STARFRUIT,SEASHELLS,5055.0,1
1778301,,,STARFRUIT,SEASHELLS,5059.0,1
1778901,,,STARFRUIT,SEASHELLS,5058.0,1
1779201,,,STARFRUIT,SEASHELLS,5054.0,1
1779301,,,STARFRUIT,SEASHELLS,5053.0,1
1779901,,,STARFRUIT,SEASHELLS,5053.0,3
1780701,,,STARFRUIT,SEASHELLS,5051.0,1
1780901,,,STARFRUIT,SEASHELLS,5055.0,1
1781001,,,STARFRUIT,SEASHELLS,5051.0,1
1781201,,,STARFRUIT,SEASHELLS,5052.0,5
1781401,,,STARFRUIT,SEASHELLS,5058.0,1
1782601,,,STARFRUIT,SEASHELLS,5051.0,1
1783001,,,STARFRUIT,SEASHELLS,5051.0,1
1783201,,,STARFRUIT,SEASHELLS,5051.0,1
1783301,,,STARFRUIT,SEASHELLS,5056.0,1
1783501,,,STARFRUIT,SEASHELLS,5056.0,7
1783701,,,STARFRUIT,SEASHELLS,5051.0,1
1784301,,,STARFRUIT,SEASHELLS,5052.0,4
1784601,,,STARFRUIT,SEASHELLS,5051.0,1
1786101,,,STARFRUIT,SEASHELLS,5052.0,2
1786701,,,STARFRUIT,SEASHELLS,5053.0,5
1786901,,,STARFRUIT,SEASHELLS,5059.0,2
1787201,,,STARFRUIT,SEASHELLS,5053.0,9
1787401,,,STARFRUIT,SEASHELLS,5053.0,1
1787501,,,STARFRUIT,SEASHELLS,5059.0,2
1787601,,,STARFRUIT,SEASHELLS,5053.0,13
1788001,,,STARFRUIT,SEASHELLS,5060.0,8
1789001,,,STARFRUIT,SEASHELLS,5053.0,1
1789101,,,STARFRUIT,SEASHELLS,5053.0,1
1789301,,,STARFRUIT,SEASHELLS,5059.0,8
1789401,,,STARFRUIT,SEASHELLS,5055.0,2
1789501,,,STARFRUIT,SEASHELLS,5052.0,2
1790401,,,STARFRUIT,SEASHELLS,5058.0,1
1790501,,,STARFRUIT,SEASHELLS,5053.0,1
1790601,,,STARFRUIT,SEASHELLS,5053.0,1
1790701,,,STARFRUIT,SEASHELLS,5052.0,10
1791201,,,STARFRUIT,SEASHELLS,5051.0,12
1791301,,,STARFRUIT,SEASHELLS,5056.0,2
1791501,,,STARFRUIT,SEASHELLS,5055.0,2
1791601,,,STARFRUIT,SEASHELLS,5057.0,1
1791701,,,STARFRUIT,SEASHELLS,5056.0,2
1792001,,,STARFRUIT,SEASHELLS,5053.0,5
1792401,,,STARFRUIT,SEASHELLS,5051.0,1
1792501,,,STARFRUIT,SEASHELLS,5051.0,1
1793301,,,STARFRUIT,SEASHELLS,5052.0,1
1793401,,,STARFRUIT,SEASHELLS,5059.0,2
1793601,,,STARFRUIT,SEASHELLS,5057.0,1
1794001,,,STARFRUIT,SEASHELLS,5053.0,1
1794101,,,STARFRUIT,SEASHELLS,5053.0,1
1795201,,,STARFRUIT,SEASHELLS,5051.0,1
1795501,,,STARFRUIT,SEASHELLS,5058.0,1
1795801,,,STARFRUIT,SEASHELLS,5057.0,2
1796101,,,STARFRUIT,SEASHELLS,5057.0,1
1797101,,,STARFRUIT,SEASHELLS,5054.0,6
1797301,,,STARFRUIT,SEASHELLS,5053.0,15
1797601,,,STARFRUIT,SEASHELLS,5053.0,2
1797801,,,STARFRUIT,SEASHELLS,5057.0,1
1798601,,,STARFRUIT,SEASHELLS,5053.0,1
1798801,,,STARFRUIT,SEASHELLS,5057.0,1
1798901,,,STARFRUIT,SEASHELLS,5052.0,1
1799001,,,STARFRUIT,SEASHELLS,5051.0,2
1799501,,,STARFRUIT,SEASHELLS,5056.0,1
1799601,,,STARFRUIT,SEASHELLS,5051.0,1
1799701,,,STARFRUIT,SEASHELLS,5056.0,1
1799901,,,STARFRUIT,SEASHELLS,5051.0,1
1800501,,,STARFRUIT,SEASHELLS,5057.0,1
1800701,,,STARFRUIT,SEASHELLS,5056.0,1
1801101,,,STARFRUIT,SEASHELLS,5050.0,1
1801201,,,STARFRUIT,SEASHELLS,5056.0,1
1801301,,,STARFRUIT,SEASHELLS,5056.0,1
1802401,,,STARFRUIT,SEASHELLS,5058.0,1
1803001,,,STARFRUIT,SEASHELLS,5053.0,1
1803301,,,STARFRUIT,SEASHELLS,5054.0,7
1803501,,,STARFRUIT,SEASHELLS,5059.0,1
1804001,,,STARFRUIT,SEASHELLS,5051.0,12
1804101,,,STARFRUIT,SEASHELLS,5057.0,1
1804401,,,STARFRUIT,SEASHELLS,5054.0,4
1804501,,,STARFRUIT,SEASHELLS,5057.0,2
1804601,,,STARFRUIT,SEASHELLS,5057.0,1
1805701,,,STARFRUIT,SEASHELLS,5057.0,1
1807101,,,STARFRUIT,SEASHELLS,5057.0,2
1807201,,,STARFRUIT,SEASHELLS,5052.0,1
1807301,,,STARFRUIT,SEASHELLS,5054.0,4
1807801,,,STARFRUIT,SEASHELLS,5059.0,2
1807901,,,STARFRUIT,SEASHELLS,5054.0,2
1808201,,,STARFRUIT,SEASHELLS,5058.0,1
1808301,,,STARFRUIT,SEASHELLS,5053.0,1
1808701,,,STARFRUIT,SEASHELLS,5059.0,1
1810101,,,STARFRUIT,SEASHELLS,5057.0,9
1810301,,,STARFRUIT,SEASHELLS,5055.0,1
1810401,,,STARFRUIT,SEASHELLS,5057.0,2
1810801,,,STARFRUIT,SEASHELLS,5050.0,2
1811501,,,STARFRUIT,SEASHELLS,5055.0,1
1811901,,,STARFRUIT,SEASHELLS,5055.0,1
1812101,,,STARFRUIT,SEASHELLS,5054.0,3
1812501,,,STARFRUIT,SEASHELLS,5056.0,1
1812601,,,STARFRUIT,SEASHELLS,5050.0,1
1812701,,,STARFRUIT,SEASHELLS,5050.0,9
1813101,,,STARFRUIT,SEASHELLS,5055.0,6
1813401,,,STARFRUIT,SEASHELLS,5050.0,1
1814001,,,STARFRUIT,SEASHELLS,5057.0,1
1814401,,,STARFRUIT,SEASHELLS,5051.0,1
1814701,,,STARFRUIT,SEASHELLS,5057.0,10
1814801,,,STARFRUIT,SEASHELLS,5052.0,2
1815601,,,STARFRUIT,SEASHELLS,5056.0,10
1815901,,,STARFRUIT,SEASHELLS,5050.0,11
1816101,,,STARFRUIT,SEASHELLS,5051.0,2
1816701,,,STARFRUIT,SEASHELLS,5052.0,1
1816901,,,STARFRUIT,SEASHELLS,5058.0,6
1817001,,,STARFRUIT,SEASHELLS,5053.0,1
1817301,,,STARFRUIT,SEASHELLS,5051.0,1
1817401,,,STARFRUIT,SEASHELLS,5052.0,1
1817501,,,STARFRUIT,SEASHELLS,5052.0,1
1817801,,,STARFRUIT,SEASHELLS,5051.0,11
1818401,,,STARFRUIT,SEASHELLS,5052.0,1
1819301,,,STARFRUIT,SEASHELLS,5059.0,14
1820001,,,STARFRUIT,SEASHELLS,5058.0,1
1820201,,,STARFRUIT,SEASHELLS,5059.0,1
1821001,,,STARFRUIT,SEASHELLS,5057.0,4
1821201,,,STARFRUIT,SEASHELLS,5058.0,1
1822601,,,STARFRUIT,SEASHELLS,5052.0,1
1822801,,,STARFRUIT,SEASHELLS,5052.0,14
1823001,,,STARFRUIT,SEASHELLS,5053.0,1
1823301,,,STARFRUIT,SEASHELLS,5053.0,1
1823401,,,STARFRUIT,SEASHELLS,5054.0,1
1823601,,,STARFRUIT,SEASHELLS,5054.0,13
1824101,,,STARFRUIT,SEASHELLS,5055.0,6
1824301,,,STARFRUIT,SEASHELLS,5058.0,1
1825001,,,STARFRUIT,SEASHELLS,5050.0,1
1825101,,,STARFRUIT,SEASHELLS,5050.0,1
1825301,,,STARFRUIT,SEASHELLS,5050.0,1
1825701,,,STARFRUIT,SEASHELLS,5050.0,7
1826301,,,STARFRUIT,SEASHELLS,5052.0,2
1826501,,,STARFRUIT,SEASHELLS,5049.0,8
1826701,,,STARFRUIT,SEASHELLS,5054.0,1
1827201,,,STARFRUIT,SEASHELLS,5050.0,12
1827301,,,STARFRUIT,SEASHELLS,5051.0,1
1827401,,,STARFRUIT,SEASHELLS,5051.0,1
1827701,,,STARFRUIT,SEASHELLS,5051.0,2
1827801,,,STARFRUIT,SEASHELLS,5052.0,8
1827901,,,STARFRUIT,SEASHELLS,5057.0,1
1828001,,,STARFRUIT,SEASHELLS,5058.0,1
1828201,,,STARFRUIT,SEASHELLS,5053.0,1
1828301,,,STARFRUIT,SEASHELLS,5059.0,1
1828601,,,STARFRUIT,SEASHELLS,5055.0,1
1829201,,,STARFRUIT,SEASHELLS,5054.0,1
1829401,,,STARFRUIT,SEASHELLS,5053.0,2
1829501,,,STARFRUIT,SEASHELLS,5054.0,1
1830501,,,STARFRUIT,SEASHELLS,5057.0,4
1830601,,,STARFRUIT,SEASHELLS,5056.0,4
1830801,,,STARFRUIT,SEASHELLS,5053.0,1
1831001,,,STARFRUIT,SEASHELLS,5056.0,3
1831401,,,STARFRUIT,SEASHELLS,5057.0,1
1831501,,,STARFRUIT,SEASHELLS,5057.0,1
1833001,,,STARFRUIT,SEASHELLS,5054.0,1
1833901,,,STARFRUIT,SEASHELLS,5058.0,2
1834401,,,STARFRUIT,SEASHELLS,5055.0,1
1834501,,,STARFRUIT,SEASHELLS,5057.0,2
1834801,,,STARFRUIT,SEASHELLS,5054.0,1
1835801,,,STARFRUIT,SEASHELLS,5053.0,2
1836901,,,STARFRUIT,SEASHELLS,5058.0,1
1837501,,,STARFRUIT,SEASHELLS,5059.0,1
1837701,,,STARFRUIT,SEASHELLS,5053.0,14
1838301,,,STARFRUIT,SEASHELLS,5051.0,1
1838701,,,STARFRUIT,SEASHELLS,5058.0,10
1839101,,,STARFRUIT,SEASHELLS,5052.0,1
1840101,,,STARFRUIT,SEASHELLS,5059.0,1
1840401,,,STARFRUIT,SEASHELLS,5060.0,1
1840801,,,STARFRUIT,SEASHELLS,5053.0,15
1840901,,,STARFRUIT,SEASHELLS,5059.0,1
1841101,,,STARFRUIT,SEASHELLS,5053.0,12
1841201,,,STARFRUIT,SEASHELLS,5059.0,1
1841601,,,STARFRUIT,SEASHELLS,5058.0,3
1842101,,,STARFRUIT,SEASHELLS,5058.0,1
1843101,,,STARFRUIT,SEASHELLS,5052.0,1
1843301,,,STARFRUIT,SEASHELLS,5052.0,1
1843401,,,STARFRUIT,SEASHELLS,5051.0,2
1843701,,,STARFRUIT,SEASHELLS,5051.0,1
1844301,,,STARFRUIT,SEASHELLS,5055.0,1
1844501,,,STARFRUIT,SEASHELLS,5054.0,1
1844801,,,STARFRUIT,SEASHELLS,5049.0,1
